ANO_PUBLIC_ID,POP_PERSPECTIVE_FK,ANO_COMPONENT_NAME
EMAPA:19665,"Whole mouse","Tl17 nucleus pulposus"
EMAPA:25220,"Whole mouse","Tl17 segmental spinal nerve"
EMAPA:25329,"Whole mouse","Tl17 ventral root"
EMAPA:19678,"Whole mouse","Tl17 vertebra"
EMAPA:25606,"Whole mouse","Tl17 vertebra centrum"
EMAPA:25609,"Whole mouse","Tl17 vertebra neural arch"
EMAPA:25608,"Whole mouse","Tl17 vertebral canal"
EMAPA:19478,"Whole mouse","Tl17 vertebral cartilage condensation"
EMAPA:19449,"Whole mouse","Tl17 vertebral pre-cartilage condensation"
EMAPA:19669,"Whole mouse","Tl18 annulus fibrosus"
EMAPA:25330,"Whole mouse","Tl18 dorsal root"
EMAPA:25203,"Whole mouse","Tl18 dorsal root ganglion"
EMAPA:19667,"Whole mouse","Tl18 intervertebral disc"
EMAPA:25618,"Whole mouse","Tl18 neural arch lamina"
EMAPA:25619,"Whole mouse","Tl18 neural arch pedicle"
EMAPA:25621,"Whole mouse","Tl18 neural arch transverse process"
EMAPA:19668,"Whole mouse","Tl18 nucleus pulposus"
EMAPA:25221,"Whole mouse","Tl18 segmental spinal nerve"
EMAPA:25331,"Whole mouse","Tl18 ventral root"
EMAPA:19679,"Whole mouse","Tl18 vertebra"
EMAPA:25614,"Whole mouse","Tl18 vertebra centrum"
EMAPA:25617,"Whole mouse","Tl18 vertebra neural arch"
EMAPA:25616,"Whole mouse","Tl18 vertebral canal"
EMAPA:19479,"Whole mouse","Tl18 vertebral cartilage condensation"
EMAPA:19450,"Whole mouse","Tl18 vertebral pre-cartilage condensation"
EMAPA:19672,"Whole mouse","Tl19 annulus fibrosus"
EMAPA:25332,"Whole mouse","Tl19 dorsal root"
EMAPA:25204,"Whole mouse","Tl19 dorsal root ganglion"
EMAPA:19670,"Whole mouse","Tl19 intervertebral disc"
EMAPA:25626,"Whole mouse","Tl19 neural arch lamina"
EMAPA:25627,"Whole mouse","Tl19 neural arch pedicle"
EMAPA:25629,"Whole mouse","Tl19 neural arch transverse process"
EMAPA:19671,"Whole mouse","Tl19 nucleus pulposus"
EMAPA:25222,"Whole mouse","Tl19 segmental spinal nerve"
EMAPA:25333,"Whole mouse","Tl19 ventral root"
EMAPA:19680,"Whole mouse","Tl19 vertebra"
EMAPA:25622,"Whole mouse","Tl19 vertebra centrum"
EMAPA:25625,"Whole mouse","Tl19 vertebra neural arch"
EMAPA:25624,"Whole mouse","Tl19 vertebral canal"
EMAPA:19480,"Whole mouse","Tl19 vertebral cartilage condensation"
EMAPA:19451,"Whole mouse","Tl19 vertebral pre-cartilage condensation"
EMAPA:19598,"Whole mouse","Tl2 annulus fibrosus"
EMAPA:25334,"Whole mouse","Tl2 dorsal root"
EMAPA:25187,"Whole mouse","Tl2 dorsal root ganglion"
EMAPA:19596,"Whole mouse","Tl2 intervertebral disc"
EMAPA:25634,"Whole mouse","Tl2 neural arch lamina"
EMAPA:25635,"Whole mouse","Tl2 neural arch pedicle"
EMAPA:25637,"Whole mouse","Tl2 neural arch transverse process"
EMAPA:19597,"Whole mouse","Tl2 nucleus pulposus"
EMAPA:25205,"Whole mouse","Tl2 segmental spinal nerve"
EMAPA:25335,"Whole mouse","Tl2 ventral root"
EMAPA:19603,"Whole mouse","Tl2 vertebra"
EMAPA:25630,"Whole mouse","Tl2 vertebra centrum"
EMAPA:25633,"Whole mouse","Tl2 vertebra neural arch"
EMAPA:25632,"Whole mouse","Tl2 vertebral canal"
EMAPA:19405,"Whole mouse","Tl2 vertebral cartilage condensation"
EMAPA:19367,"Whole mouse","Tl2 vertebral pre-cartilage condensation"
EMAPA:19605,"Whole mouse","Tl20 vertebral cartilage condensation"
EMAPA:19481,"Whole mouse","Tl20 vertebral pre-cartilage condensation"
EMAPA:19606,"Whole mouse","Tl21 vertebral cartilage condensation"
EMAPA:19482,"Whole mouse","Tl21 vertebral pre-cartilage condensation"
EMAPA:19607,"Whole mouse","Tl22 vertebral cartilage condensation"
EMAPA:19483,"Whole mouse","Tl22 vertebral pre-cartilage condensation"
EMAPA:19608,"Whole mouse","Tl23 vertebral cartilage condensation"
EMAPA:19484,"Whole mouse","Tl23 vertebral pre-cartilage condensation"
EMAPA:19609,"Whole mouse","Tl24 vertebral cartilage condensation"
EMAPA:19485,"Whole mouse","Tl24 vertebral pre-cartilage condensation"
EMAPA:19610,"Whole mouse","Tl25 vertebral cartilage condensation"
EMAPA:19486,"Whole mouse","Tl25 vertebral pre-cartilage condensation"
EMAPA:19611,"Whole mouse","Tl26 vertebral cartilage condensation"
EMAPA:19487,"Whole mouse","Tl26 vertebral pre-cartilage condensation"
EMAPA:19612,"Whole mouse","Tl27 vertebral cartilage condensation"
EMAPA:19488,"Whole mouse","Tl27 vertebral pre-cartilage condensation"
EMAPA:19613,"Whole mouse","Tl28 vertebral pre-cartilage condensation"
EMAPA:19614,"Whole mouse","Tl29 vertebral pre-cartilage condensation"
EMAPA:19601,"Whole mouse","Tl3 annulus fibrosus"
EMAPA:25336,"Whole mouse","Tl3 dorsal root"
EMAPA:25188,"Whole mouse","Tl3 dorsal root ganglion"
EMAPA:19599,"Whole mouse","Tl3 intervertebral disc"
EMAPA:25642,"Whole mouse","Tl3 neural arch lamina"
EMAPA:25643,"Whole mouse","Tl3 neural arch pedicle"
EMAPA:25645,"Whole mouse","Tl3 neural arch transverse process"
EMAPA:19600,"Whole mouse","Tl3 nucleus pulposus"
EMAPA:25206,"Whole mouse","Tl3 segmental spinal nerve"
EMAPA:25337,"Whole mouse","Tl3 ventral root"
EMAPA:19604,"Whole mouse","Tl3 vertebra"
EMAPA:25638,"Whole mouse","Tl3 vertebra centrum"
EMAPA:25641,"Whole mouse","Tl3 vertebra neural arch"
EMAPA:25640,"Whole mouse","Tl3 vertebral canal"
EMAPA:19406,"Whole mouse","Tl3 vertebral cartilage condensation"
EMAPA:19368,"Whole mouse","Tl3 vertebral pre-cartilage condensation"
EMAPA:19615,"Whole mouse","Tl30 vertebral pre-cartilage condensation"
EMAPA:19616,"Whole mouse","Tl31 vertebral pre-cartilage condensation"
EMAPA:19619,"Whole mouse","Tl4 annulus fibrosus"
EMAPA:25338,"Whole mouse","Tl4 dorsal root"
EMAPA:25189,"Whole mouse","Tl4 dorsal root ganglion"
EMAPA:19617,"Whole mouse","Tl4 intervertebral disc"
EMAPA:25650,"Whole mouse","Tl4 neural arch lamina"
EMAPA:25651,"Whole mouse","Tl4 neural arch pedicle"
EMAPA:25653,"Whole mouse","Tl4 neural arch transverse process"
EMAPA:19618,"Whole mouse","Tl4 nucleus pulposus"
EMAPA:25207,"Whole mouse","Tl4 segmental spinal nerve"
EMAPA:25339,"Whole mouse","Tl4 ventral root"
EMAPA:19641,"Whole mouse","Tl4 vertebra"
EMAPA:25646,"Whole mouse","Tl4 vertebra centrum"
EMAPA:25649,"Whole mouse","Tl4 vertebra neural arch"
EMAPA:25648,"Whole mouse","Tl4 vertebral canal"
EMAPA:19436,"Whole mouse","Tl4 vertebral cartilage condensation"
EMAPA:19389,"Whole mouse","Tl4 vertebral pre-cartilage condensation"
EMAPA:19622,"Whole mouse","Tl5 annulus fibrosus"
EMAPA:25340,"Whole mouse","Tl5 dorsal root"
EMAPA:25190,"Whole mouse","Tl5 dorsal root ganglion"
EMAPA:19620,"Whole mouse","Tl5 intervertebral disc"
EMAPA:25658,"Whole mouse","Tl5 neural arch lamina"
EMAPA:25659,"Whole mouse","Tl5 neural arch pedicle"
EMAPA:25661,"Whole mouse","Tl5 neural arch transverse process"
EMAPA:19621,"Whole mouse","Tl5 nucleus pulposus"
EMAPA:25208,"Whole mouse","Tl5 segmental spinal nerve"
EMAPA:25341,"Whole mouse","Tl5 ventral root"
EMAPA:19642,"Whole mouse","Tl5 vertebra"
EMAPA:25654,"Whole mouse","Tl5 vertebra centrum"
EMAPA:25657,"Whole mouse","Tl5 vertebra neural arch"
EMAPA:25656,"Whole mouse","Tl5 vertebral canal"
EMAPA:19437,"Whole mouse","Tl5 vertebral cartilage condensation"
EMAPA:19390,"Whole mouse","Tl5 vertebral pre-cartilage condensation"
EMAPA:19625,"Whole mouse","Tl6 annulus fibrosus"
EMAPA:25342,"Whole mouse","Tl6 dorsal root"
EMAPA:25191,"Whole mouse","Tl6 dorsal root ganglion"
EMAPA:19623,"Whole mouse","Tl6 intervertebral disc"
EMAPA:25666,"Whole mouse","Tl6 neural arch lamina"
EMAPA:25667,"Whole mouse","Tl6 neural arch pedicle"
EMAPA:25669,"Whole mouse","Tl6 neural arch transverse process"
EMAPA:19624,"Whole mouse","Tl6 nucleus pulposus"
EMAPA:25209,"Whole mouse","Tl6 segmental spinal nerve"
EMAPA:25343,"Whole mouse","Tl6 ventral root"
EMAPA:19643,"Whole mouse","Tl6 vertebra"
EMAPA:25662,"Whole mouse","Tl6 vertebra centrum"
EMAPA:25665,"Whole mouse","Tl6 vertebra neural arch"
EMAPA:25664,"Whole mouse","Tl6 vertebral canal"
EMAPA:19438,"Whole mouse","Tl6 vertebral cartilage condensation"
EMAPA:19391,"Whole mouse","Tl6 vertebral pre-cartilage condensation"
EMAPA:19628,"Whole mouse","Tl7 annulus fibrosus"
EMAPA:25344,"Whole mouse","Tl7 dorsal root"
EMAPA:25192,"Whole mouse","Tl7 dorsal root ganglion"
EMAPA:19626,"Whole mouse","Tl7 intervertebral disc"
EMAPA:25674,"Whole mouse","Tl7 neural arch lamina"
EMAPA:25675,"Whole mouse","Tl7 neural arch pedicle"
EMAPA:25677,"Whole mouse","Tl7 neural arch transverse process"
EMAPA:19627,"Whole mouse","Tl7 nucleus pulposus"
EMAPA:25210,"Whole mouse","Tl7 segmental spinal nerve"
EMAPA:25345,"Whole mouse","Tl7 ventral root"
EMAPA:19644,"Whole mouse","Tl7 vertebra"
EMAPA:25670,"Whole mouse","Tl7 vertebra centrum"
EMAPA:25673,"Whole mouse","Tl7 vertebra neural arch"
EMAPA:25672,"Whole mouse","Tl7 vertebral canal"
EMAPA:19439,"Whole mouse","Tl7 vertebral cartilage condensation"
EMAPA:19392,"Whole mouse","Tl7 vertebral pre-cartilage condensation"
EMAPA:19631,"Whole mouse","Tl8 annulus fibrosus"
EMAPA:25346,"Whole mouse","Tl8 dorsal root"
EMAPA:25193,"Whole mouse","Tl8 dorsal root ganglion"
EMAPA:19629,"Whole mouse","Tl8 intervertebral disc"
EMAPA:25682,"Whole mouse","Tl8 neural arch lamina"
EMAPA:25683,"Whole mouse","Tl8 neural arch pedicle"
EMAPA:25685,"Whole mouse","Tl8 neural arch transverse process"
EMAPA:19630,"Whole mouse","Tl8 nucleus pulposus"
EMAPA:25211,"Whole mouse","Tl8 segmental spinal nerve"
EMAPA:25347,"Whole mouse","Tl8 ventral root"
EMAPA:19645,"Whole mouse","Tl8 vertebra"
EMAPA:25678,"Whole mouse","Tl8 vertebra centrum"
EMAPA:25681,"Whole mouse","Tl8 vertebra neural arch"
EMAPA:25680,"Whole mouse","Tl8 vertebral canal"
EMAPA:19440,"Whole mouse","Tl8 vertebral cartilage condensation"
EMAPA:19393,"Whole mouse","Tl8 vertebral pre-cartilage condensation"
EMAPA:19634,"Whole mouse","Tl9 annulus fibrosus"
EMAPA:25348,"Whole mouse","Tl9 dorsal root"
EMAPA:25194,"Whole mouse","Tl9 dorsal root ganglion"
EMAPA:19632,"Whole mouse","Tl9 intervertebral disc"
EMAPA:25690,"Whole mouse","Tl9 neural arch lamina"
EMAPA:25691,"Whole mouse","Tl9 neural arch pedicle"
EMAPA:25693,"Whole mouse","Tl9 neural arch transverse process"
EMAPA:19633,"Whole mouse","Tl9 nucleus pulposus"
EMAPA:25212,"Whole mouse","Tl9 segmental spinal nerve"
EMAPA:25349,"Whole mouse","Tl9 ventral root"
EMAPA:19646,"Whole mouse","Tl9 vertebra"
EMAPA:25686,"Whole mouse","Tl9 vertebra centrum"
EMAPA:25689,"Whole mouse","Tl9 vertebra neural arch"
EMAPA:25688,"Whole mouse","Tl9 vertebral canal"
EMAPA:19441,"Whole mouse","Tl9 vertebral cartilage condensation"
EMAPA:19407,"Whole mouse","Tl9 vertebral pre-cartilage condensation"
EMAPA:17185,"Whole mouse",tongue
EMAPA:18870,"Whole mouse",tongue
EMAPA:17881,"Whole mouse","tongue epithelium"
EMAPA:18872,"Whole mouse","tongue epithelium"
EMAPA:17884,"Whole mouse","tongue extrinsic pre-muscle mass"
EMAPA:18880,"Whole mouse","tongue extrinsic skeletal muscle"
EMAPA:18275,"Whole mouse","tongue extrinsic skeletal muscle"
EMAPA:25097,"Whole mouse","tongue gland"
EMAPA:25098,"Whole mouse","tongue gland duct"
EMAPA:18885,"Whole mouse","tongue intrinsic skeletal muscle"
EMAPA:18280,"Whole mouse","tongue intrinsic skeletal muscle"
EMAPA:18886,"Whole mouse","tongue intrinsic skeletal muscle transverse component"
EMAPA:18281,"Whole mouse","tongue intrinsic skeletal muscle transverse component"
EMAPA:18887,"Whole mouse","tongue intrinsic skeletal muscle vertical component"
EMAPA:18282,"Whole mouse","tongue intrinsic skeletal muscle vertical component"
EMAPA:17882,"Whole mouse","tongue mesenchyme"
EMAPA:18878,"Whole mouse","tongue mesenchyme"
EMAPA:35869,"Whole mouse","tongue papilla epithelium"
EMAPA:32777,"Whole mouse","tongue papillae"
EMAPA:18879,"Whole mouse","tongue skeletal muscle"
EMAPA:17883,"Whole mouse","tongue skeletal muscle"
EMAPA:35870,"Whole mouse","tongue vascular element"
EMAPA:35871,"Whole mouse",tonsil
EMAPA:32906,"Whole mouse",tooth
EMAPA:32903,"Whole mouse","tooth epithelium"
EMAPA:32891,"Whole mouse","tooth mesenchyme"
EMAPA:35872,"Whole mouse","tooth substance"
EMAPA:18626,"Whole mouse","trabeculae carneae"
EMAPA:35873,"Whole mouse","trabecular bone"
EMAPA:31870,"Whole mouse","trabecular cord"
EMAPA:31867,"Whole mouse","trabecular cord mesodermal core"
EMAPA:16853,"Whole mouse",trachea
EMAPA:35874,"Whole mouse","trachea blood vessel"
EMAPA:35875,"Whole mouse","trachea cartilage"
EMAPA:18699,"Whole mouse","trachea cartilaginous ring"
EMAPA:35876,"Whole mouse","trachea connective tissue"
EMAPA:16855,"Whole mouse","trachea epithelium"
EMAPA:35877,"Whole mouse","trachea lamina propria"
EMAPA:16854,"Whole mouse","trachea mesenchyme"
EMAPA:35878,"Whole mouse","trachea non-cartilage connective tissue"
EMAPA:19192,"Whole mouse","trachea smooth muscle"
EMAPA:35879,"Whole mouse","trachea submucosa"
EMAPA:16856,"Whole mouse","trachea vascular element"
EMAPA:16740,"Whole mouse","tracheal diverticulum"
EMAPA:16742,"Whole mouse","tracheal diverticulum epithelium"
EMAPA:16741,"Whole mouse","tracheal diverticulum mesenchyme"
EMAPA:16743,"Whole mouse","tracheal diverticulum vascular element"
EMAPA:19193,"Whole mouse",trachealis
EMAPA:35880,"Whole mouse","transverse colon"
EMAPA:16214,"Whole mouse","transverse pericardial sinus"
EMAPA:18637,"Whole mouse","transverse sinus"
EMAPA:18165,"Whole mouse","transversus abdominis"
EMAPA:19267,"Whole mouse","transversus thoracis"
EMAPA:18183,"Whole mouse",trapezius
EMAPA:19111,"Whole mouse",triceps
EMAPA:19070,"Whole mouse",triceps
EMAPA:17873,"Whole mouse","tricuspid valve"
EMAPA:18630,"Whole mouse","tricuspid valve leaflet"
EMAPA:16170,"Whole mouse","trigeminal neural crest"
EMAPA:16797,"Whole mouse","trigeminal V ganglion"
EMAPA:35881,"Whole mouse","trigeminal V mesencephalic nucleus"
EMAPA:35882,"Whole mouse","trigeminal V motor nucleus"
EMAPA:17576,"Whole mouse","trigeminal V nerve"
EMAPA:19168,"Whole mouse","trigeminal V nerve lingual branch"
EMAPA:17798,"Whole mouse","trigeminal V nerve mandibular division"
EMAPA:17799,"Whole mouse","trigeminal V nerve maxillary division"
EMAPA:17800,"Whole mouse","trigeminal V nerve ophthalmic division"
EMAPA:35883,"Whole mouse","trigeminal V nucleus"
EMAPA:16663,"Whole mouse","trigeminal V preganglion"
EMAPA:35884,"Whole mouse","trigeminal V sensory nucleus"
EMAPA:35885,"Whole mouse","trigeminal V spinal sensory nucleus"
EMAPA:18218,"Whole mouse","trochlear IV nerve"
EMAPA:35886,"Whole mouse","trochlear IV nucleus"
EMAPA:16046,"Whole mouse",trophectoderm
EMAPA:31877,"Whole mouse","trophoblast giant cell"
EMAPA:35887,"Whole mouse","truncus arteriosus"
EMAPA:31857,"Whole mouse",trunk
EMAPA:32840,"Whole mouse","trunk dermatome"
EMAPA:29695,"Whole mouse","trunk dermomyotome"
EMAPA:16177,"Whole mouse","trunk mesenchyme"
EMAPA:16182,"Whole mouse","trunk mesenchyme derived from neural crest"
EMAPA:16413,"Whole mouse","trunk mesenchyme derived from neural crest"
EMAPA:16321,"Whole mouse","trunk mesenchyme derived from neural crest"
EMAPA:16596,"Whole mouse","trunk mesenchyme derived from neural crest lateral migration pathway"
EMAPA:16597,"Whole mouse","trunk mesenchyme derived from neural crest medial migration pathway"
EMAPA:25355,"Whole mouse","trunk mesenchyme derived from neural crest non-migrating cells"
EMAPA:35888,"Whole mouse","trunk musculature"
EMAPA:31119,"Whole mouse","trunk myocoele"
EMAPA:32843,"Whole mouse","trunk myotome"
EMAPA:16183,"Whole mouse","trunk paraxial mesenchyme"
EMAPA:31144,"Whole mouse","trunk sclerotome"
EMAPA:16184,"Whole mouse","trunk somite"
EMAPA:35889,"Whole mouse","tuberomammillary nucleus"
EMAPA:17002,"Whole mouse","tubotympanic recess"
EMAPA:30522,"Whole mouse","tunica albuginea of ovary"
EMAPA:19289,"Whole mouse","tunica albuginea of testis"
EMAPA:19179,"Whole mouse","tunica vaginalis testis"
EMAPA:18235,"Whole mouse","tunica vasculosa lentis"
EMAPA:25093,"Whole mouse","turbinate bone"
EMAPA:35890,"Whole mouse","turbinate bone primordium"
EMAPA:19062,"Whole mouse","tympanic membrane"
EMAPA:19063,"Whole mouse","tympanic membrane endothelium"
EMAPA:19064,"Whole mouse","tympanic membrane epithelium"
EMAPA:19197,"Whole mouse","tympanic ring"
EMAPA:19104,"Whole mouse",ulna
EMAPA:18055,"Whole mouse","ulna cartilage condensation"
EMAPA:17279,"Whole mouse","ulnar nerve"
EMAPA:36017,"Whole mouse","umbilical artery"
EMAPA:16331,"Whole mouse","umbilical artery embryonic part"
EMAPA:16372,"Whole mouse","umbilical artery extraembryonic part"
EMAPA:26115,"Whole mouse","umbilical cord"
EMAPA:26127,"Whole mouse","umbilical cord mesenchyme"
EMAPA:31868,"Whole mouse","umbilical ring"
EMAPA:36018,"Whole mouse","umbilical vein"
EMAPA:16243,"Whole mouse","umbilical vein embryonic part"
EMAPA:16375,"Whole mouse","umbilical vein extraembryonic part"
EMAPA:17509,"Whole mouse","uncinate process"
EMAPA:18823,"Whole mouse","uncinate process"
EMAPA:35891,"Whole mouse","unfertilized egg"
EMAPA:16189,"Whole mouse","unsegmented mesenchyme"
EMAPA:17424,"Whole mouse","upper arm"
EMAPA:35892,"Whole mouse","upper arm bone"
EMAPA:18063,"Whole mouse","upper arm dermis"
EMAPA:18064,"Whole mouse","upper arm epidermis"
EMAPA:17425,"Whole mouse","upper arm epithelium"
EMAPA:17426,"Whole mouse","upper arm mesenchyme"
EMAPA:18433,"Whole mouse","upper arm rest of mesenchyme"
EMAPA:19066,"Whole mouse","upper arm skeletal muscle"
EMAPA:19107,"Whole mouse","upper arm skeletal muscle"
EMAPA:18062,"Whole mouse","upper arm skin"
EMAPA:17834,"Whole mouse","upper eyelid"
EMAPA:17835,"Whole mouse","upper eyelid epithelium"
EMAPA:17836,"Whole mouse","upper eyelid mesenchyme"
EMAPA:17924,"Whole mouse","upper jaw"
EMAPA:17937,"Whole mouse","upper jaw alveolar sulcus"
EMAPA:32862,"Whole mouse","upper jaw epithelium"
EMAPA:18970,"Whole mouse","upper jaw gum"
EMAPA:18971,"Whole mouse","upper jaw gum epithelium"
EMAPA:18972,"Whole mouse","upper jaw gum mesenchyme"
EMAPA:17939,"Whole mouse","upper jaw incisor"
EMAPA:18298,"Whole mouse","upper jaw incisor dental lamina"
EMAPA:18300,"Whole mouse","upper jaw incisor dental papilla"
EMAPA:18299,"Whole mouse","upper jaw incisor enamel organ"
EMAPA:17940,"Whole mouse","upper jaw incisor epithelium"
EMAPA:17941,"Whole mouse","upper jaw incisor mesenchyme"
EMAPA:17929,"Whole mouse","upper jaw mesenchyme"
EMAPA:17942,"Whole mouse","upper jaw molar"
EMAPA:18301,"Whole mouse","upper jaw molar dental lamina"
EMAPA:18303,"Whole mouse","upper jaw molar dental papilla"
EMAPA:18302,"Whole mouse","upper jaw molar enamel organ"
EMAPA:17943,"Whole mouse","upper jaw molar epithelium"
EMAPA:17944,"Whole mouse","upper jaw molar mesenchyme"
EMAPA:17927,"Whole mouse","upper jaw skeleton"
EMAPA:17938,"Whole mouse","upper jaw tooth"
EMAPA:32859,"Whole mouse","upper jaw tooth dental lamina"
EMAPA:32861,"Whole mouse","upper jaw tooth dental papilla"
EMAPA:32858,"Whole mouse","upper jaw tooth enamel organ"
EMAPA:32865,"Whole mouse","upper jaw tooth epithelium"
EMAPA:32864,"Whole mouse","upper jaw tooth mesenchyme"
EMAPA:17499,"Whole mouse","upper leg"
EMAPA:35893,"Whole mouse","upper leg bone"
EMAPA:18160,"Whole mouse","upper leg dermis"
EMAPA:18161,"Whole mouse","upper leg epidermis"
EMAPA:17500,"Whole mouse","upper leg epithelium"
EMAPA:17501,"Whole mouse","upper leg mesenchyme"
EMAPA:18437,"Whole mouse","upper leg rest of mesenchyme"
EMAPA:19144,"Whole mouse","upper leg skeletal muscle"
EMAPA:19071,"Whole mouse","upper leg skeletal muscle"
EMAPA:18159,"Whole mouse","upper leg skin"
EMAPA:27684,"Whole mouse","upper limb of comma-shaped body"
EMAPA:27841,"Whole mouse","upper limb of comma-shaped body"
EMAPA:17925,"Whole mouse","upper lip"
EMAPA:18987,"Whole mouse","upper part of vagina"
EMAPA:17669,"Whole mouse","upper respiratory tract"
EMAPA:35894,"Whole mouse","upper respiratory tract epithelium"
EMAPA:18323,"Whole mouse",urachus
EMAPA:17950,"Whole mouse",ureter
EMAPA:35895,"Whole mouse","ureter interstitium"
EMAPA:27711,"Whole mouse","ureteral mesenchyme"
EMAPA:28567,"Whole mouse","ureteral mesenchyme middle layer"
EMAPA:28570,"Whole mouse","ureteral mesenchyme outer layer"
EMAPA:28561,"Whole mouse","ureteral mesenchyme subepithelial layer"
EMAPA:29993,"Whole mouse","ureteral mesenchyme, rest of"
EMAPA:28844,"Whole mouse","ureteral smooth muscle layer"
EMAPA:28811,"Whole mouse","ureteral smooth muscle layer"
EMAPA:29633,"Whole mouse","ureteral smooth muscle layer inner longitudinal muscle"
EMAPA:30150,"Whole mouse","ureteral smooth muscle layer interstitium"
EMAPA:28850,"Whole mouse","ureteral smooth muscle layer interstitium"
EMAPA:29635,"Whole mouse","ureteral smooth muscle layer outer circular muscle"
EMAPA:28847,"Whole mouse","ureteral smooth muscle layer smooth muscle component"
EMAPA:28814,"Whole mouse","ureteral smooth muscle layer smooth muscle component"
EMAPA:30850,"Whole mouse","ureteral vasculature"
EMAPA:17209,"Whole mouse","ureteric bud"
EMAPA:17376,"Whole mouse","ureteric bud"
EMAPA:27608,"Whole mouse","ureteric stalk"
EMAPA:27627,"Whole mouse","ureteric stalk"
EMAPA:27605,"Whole mouse","ureteric tip"
EMAPA:27625,"Whole mouse","ureteric tip"
EMAPA:27749,"Whole mouse","ureteric tip"
